-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,25,25,25,25,25,25,25,25,25,25,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,25,26,26,26,26,26,26,26,26,25,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,25,26,23,23,26,26,23,23,26,25,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,25,26,23,23,26,26,23,23,26,25,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,25,26,26,26,26,26,26,26,26,25,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,25,25,25,25,25,25,25,25,25,25,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,26,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,26,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,26,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,26,26,25,25,25,25,26,26,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,26,26,25,21,21,21,21,25,26,26,-1,-1,-1,-1,-1
-1,-1,-1,26,26,-1,-1,25,21,21,21,21,25,-1,-1,26,26,-1,-1,-1
-1,-1,-1,26,-1,-1,-1,25,21,21,21,21,25,-1,-1,-1,26,-1,-1,-1
-1,-1,26,26,26,-1,-1,25,25,25,25,25,25,-1,-1,26,26,26,-1,-1
-1,-1,26,-1,26,-1,-1,26,-1,-1,-1,-1,26,-1,-1,26,-1,26,-1,-1
-1,-1,26,-1,26,-1,26,26,26,-1,-1,26,26,26,-1,26,-1,26,-1,-1
-1,-1,26,-1,26,-1,-1,26,-1,-1,-1,-1,26,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
