-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,23,23,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23,23,-1,-1
-1,-1,-1,23,23,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23,23,-1,-1,-1
-1,-1,-1,-1,23,23,23,24,23,23,23,23,24,23,23,23,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,24,22,22,25,25,22,22,24,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,24,22,25,25,25,25,25,25,22,24,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,22,25,25,25,25,25,25,25,25,22,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,25,25,25,25,25,25,25,25,25,25,-1,-1,-1,-1,-1
-1,-1,-1,21,21,25,-1,-1,23,23,23,23,-1,-1,25,21,21,-1,-1,-1
-1,-1,-1,21,21,25,-1,-1,23,23,23,23,-1,-1,25,21,21,-1,-1,-1
-1,-1,-1,21,21,25,-1,-1,23,23,23,23,-1,-1,25,21,21,-1,-1,-1
-1,-1,-1,21,21,25,-1,-1,23,23,23,23,-1,-1,25,21,21,-1,-1,-1
-1,-1,-1,-1,-1,22,25,25,25,25,25,25,25,25,22,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,24,22,22,22,25,25,22,22,22,24,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,24,24,23,25,25,23,24,24,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,24,23,23,-1,-1,-1,-1,23,23,24,-1,-1,-1,-1,-1
-1,-1,23,23,24,23,-1,-1,-1,-1,-1,-1,-1,-1,23,24,23,23,-1,-1
-1,-1,23,23,23,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23,23,23,-1,-1
-1,-1,23,23,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23,23,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
